Address State,Application Type,Emp Length,Emp Title,Good vs Bad Loan,Good vs Bad Loan (copy),Grade,Home Ownership,Id,Issue Date,Last Credit Pull Date,Last Payment Date,Loan Status,Member Id,Months,Next Payment Date,Purpose,Sub Grade,Term,Verification Status,Annual Income,AVG DTI Rate,Avg Interest rate,Bad  Loan % ,Bad Loan Amount Received,Bad Loan Application,Bad Loan Funded Amount,Dti,Dynamic Measure,Good Loan %,Good Loan Amount Received,Good Loan Application,Good Loan Funded Amount,Installment,Int Rate,Loan Amount,Total Acc,Total Funded Amount,Total Funded Amount (copy),Total Loan Application,Total Payment,Total Received Amount,default_probability,default_risk
CO,INDIVIDUAL,< 1 year,Falling Leaves Health,Good Loan,Good Loan,1,4,555643,7/10/2021,5/15/2021,4/15/2021,0,715554,7/1/2021 12:00:00 AM,5/15/2021,7,B2,1,Source Verified,24000.0,0.108999997,0.107500002,0,,0,,0.108999997,1,1,3888.0,1,3000.0,64.86000061,0.107500002,3000,15,3000,3000,1,3888,3888,0.19224412835392357,Low
LA,INDIVIDUAL,5 years,ST. FRANCES CABRINI HOSPITAL,Good Loan,Good Loan,0,0,555650,8/10/2021,8/13/2021,8/13/2021,0,715565,8/1/2021 12:00:00 AM,9/13/2021,7,A4,0,Source Verified,96000.0,0.111900002,0.075099997,0,,0,,0.111900002,1,1,16800.0,1,15000.0,466.670013428,0.075099997,15000,17,15000,15000,1,16800,16800,0.08897338042505423,Low
WA,INDIVIDUAL,5 years,city of hoquiam,Good Loan,Good Loan,0,0,555691,7/10/2021,8/13/2021,8/13/2021,0,715619,7/1/2021 12:00:00 AM,9/13/2021,1,A4,0,Not Verified,66000.0,0.1149,0.075099997,0,,0,,0.1149,1,1,9520.0,1,8500.0,264.450012207,0.075099997,8500,24,8500,8500,1,9520,9520,0.1357711911978961,Low
NY,INDIVIDUAL,5 years,Cartus,Good Loan,Good Loan,0,4,555715,8/10/2021,6/11/2021,6/11/2021,0,715657,8/1/2021 12:00:00 AM,7/11/2021,8,A5,0,Source Verified,40000.0,0.031199999,0.0788,0,,0,,0.031199999,1,1,6350.0,1,6000.0,187.690002441,0.0788,6000,13,6000,6000,1,6350,6350,0.10191704348731687,Low
FL,INDIVIDUAL,3 years,school dist. of palm beach county,Good Loan,Good Loan,1,0,555728,7/10/2021,10/13/2021,4/12/2021,0,715674,7/1/2021 12:00:00 AM,5/12/2021,4,B1,1,Not Verified,78000.0,0.204799995,0.103799999,0,,0,,0.204799995,1,1,5754.0,1,5000.0,107.180000305,0.103799999,5000,54,5000,5000,1,5754,5754,0.22984281937772164,Low
MA,INDIVIDUAL,3 years,Ropes  and  Gray LLP,Good Loan,Good Loan,4,4,555763,8/10/2021,4/16/2021,7/14/2021,0,715716,8/1/2021 12:00:00 AM,8/14/2021,0,E2,1,Verified,53004.0,0.125400007,0.168200001,0,,0,,0.125400007,1,1,14559.0,1,10000.0,247.559997559,0.168200001,10000,15,10000,10000,1,14559,14559,0.30122926138875805,Medium
TX,INDIVIDUAL,1 year,Children's Medical Center,Good Loan,Good Loan,0,4,555774,7/10/2021,5/16/2021,4/12/2021,0,715732,7/1/2021 12:00:00 AM,5/12/2021,8,A2,0,Not Verified,52800.0,0.186800003,0.067599997,0,,0,,0.186800003,1,1,2278.0,1,2100.0,64.620002747,0.067599997,2100,33,2100,2100,1,2278,2278,0.11686366391919419,Low
AL,INDIVIDUAL,5 years,Southern Co,Good Loan,Good Loan,0,0,555777,7/10/2021,5/16/2021,8/15/2021,0,715731,7/1/2021 12:00:00 AM,9/15/2021,0,A5,1,Verified,54000.0,0.200900003,0.0788,0,,0,,0.200900003,1,1,1213.0,1,1000.0,20.219999313,0.0788,1000,18,1000,1000,1,1213,1213,0.2420588257892982,Low
DC,INDIVIDUAL,2 years,US Homeland Security,Good Loan,Good Loan,2,4,555809,7/10/2021,5/16/2021,1/13/2021,0,715771,7/1/2021 12:00:00 AM,2/13/2021,0,C2,0,Verified,74600.0,0.0166,0.136099994,0,,0,,0.0166,1,1,1816.0,1,1500.0,50.990001678,0.136099994,1500,6,1500,1500,1,1816,1816,0.2209674162991543,Low
NY,INDIVIDUAL,10+ years,Brookhaven Lab,Good Loan,Good Loan,2,4,555813,7/10/2021,3/14/2021,3/11/2021,0,715777,7/1/2021 12:00:00 AM,4/11/2021,9,C2,0,Not Verified,96500.0,0.235599995,0.136099994,0,,0,,0.235599995,1,1,8591.0,1,8000.0,271.910003662,0.136099994,8000,47,8000,8000,1,8591,8591,0.13457082549792107,Low
DC,INDIVIDUAL,3 years,DC Public Schools,Good Loan,Good Loan,0,4,555821,8/10/2021,9/10/2021,9/10/2021,0,715788,8/1/2021 12:00:00 AM,10/10/2021,8,A2,0,Source Verified,48255.0,0.047499999,0.067599997,0,,0,,0.047499999,1,1,2011.0,1,2000.0,61.540000916,0.067599997,2000,7,2000,2000,1,2011,2011,0.11968808786180475,Low
NY,INDIVIDUAL,5 years,department of treasury,Good Loan,Good Loan,4,0,555859,8/10/2021,8/14/2021,9/11/2021,0,715832,8/1/2021 12:00:00 AM,10/11/2021,0,E3,1,Verified,39996.0,0.131699994,0.171900004,0,,0,,0.131699994,1,1,12543.0,1,10800.0,269.519989014,0.171900004,10800,34,10800,10800,1,12543,12543,0.3460296875154935,Medium
NJ,INDIVIDUAL,10+ years,Toys-r-us,Good Loan,Good Loan,1,0,555865,8/10/2021,9/14/2021,8/14/2021,0,715839,8/1/2021 12:00:00 AM,9/14/2021,1,B1,1,Source Verified,57600.0,0.230000004,0.103799999,0,,0,,0.230000004,1,1,7633.0,1,6000.0,128.61000061,0.103799999,6000,14,6000,6000,1,7633,7633,0.23703286811849036,Low
NJ,INDIVIDUAL,1 year,The Marketing Division,Good Loan,Good Loan,2,4,555867,5/11/2021,4/16/2021,12/15/2021,0,715838,5/1/2021 12:00:00 AM,1/15/2022,2,C1,1,Not Verified,47500.0,0.1884,0.129899994,0,,0,,0.1884,1,1,7078.0,1,5200.0,118.290000916,0.129899994,5200,31,5200,5200,1,7078,7078,0.2379916721412791,Low
GA,INDIVIDUAL,10+ years,us postal service,Good Loan,Good Loan,1,4,555869,8/10/2021,12/10/2021,11/10/2021,0,715843,8/1/2021 12:00:00 AM,12/10/2021,13,B4,1,Verified,48000.0,0.1175,0.1149,0,,0,,0.1175,1,1,3085.0,1,3000.0,65.970001221,0.1149,3000,18,3000,3000,1,3085,3085,0.16558674230255457,Low
TX,INDIVIDUAL,2 years,Dallas Veterans Affairs Research Corp,Good Loan,Good Loan,2,0,555894,7/10/2021,5/16/2021,8/13/2021,0,715872,7/1/2021 12:00:00 AM,9/13/2021,4,C2,0,Source Verified,50000.0,0.237100005,0.136099994,0,,0,,0.237100005,1,1,9789.0,1,8000.0,271.910003662,0.136099994,8000,24,8000,8000,1,9789,9789,0.18710647695396287,Low
MD,INDIVIDUAL,10+ years,HCPS,Good Loan,Good Loan,2,0,555949,8/10/2021,5/16/2021,3/13/2021,0,715932,8/1/2021 12:00:00 AM,4/13/2021,0,C1,1,Verified,60000.0,0.178800002,0.132300004,0,,0,,0.178800002,1,1,23188.0,1,18200.0,416.260009766,0.132300004,18200,15,18200,18200,1,23188,23188,0.1896678219426692,Low
CA,INDIVIDUAL,2 years,Emergency Ambulance Service,Good Loan,Good Loan,1,4,555950,8/10/2021,2/16/2021,11/12/2021,0,715908,8/1/2021 12:00:00 AM,12/12/2021,13,B2,0,Not Verified,29120.0,0.035,0.107500002,0,,0,,0.035,1,1,4646.0,1,4000.0,130.490005493,0.107500002,4000,8,4000,4000,1,4646,4646,0.11912480064191647,Low
GA,INDIVIDUAL,8 years,US Army,Good Loan,Good Loan,1,4,555960,8/10/2021,1/16/2021,6/11/2021,0,715943,8/1/2021 12:00:00 AM,7/11/2021,11,B5,1,Source Verified,74400.0,0.211799994,0.118600003,0,,0,,0.211799994,1,1,5466.0,1,5000.0,110.870002747,0.118600003,5000,24,5000,5000,1,5466,5466,0.15921339556835382,Low
MI,INDIVIDUAL,6 years,Sparrow Specialty Hospital,Good Loan,Good Loan,1,0,555987,8/10/2021,6/12/2021,6/12/2021,0,715971,8/1/2021 12:00:00 AM,7/12/2021,0,B2,0,Verified,168000.0,0.114399999,0.107500002,0,,0,,0.114399999,1,1,17568.0,1,15750.0,513.780029297,0.107500002,15750,43,15750,15750,1,17568,17568,0.1281934456770825,Low
WA,INDIVIDUAL,6 years,Pemco Insurance,Bad Loan,Bad Loan,4,0,555995,8/10/2021,8/12/2021,6/12/2021,1,715984,8/1/2021 12:00:00 AM,7/12/2021,0,E4,1,Verified,66840.0,0.168200001,0.175600007,1,24705.0,1,24250.0,0.168200001,1,0,,0,,610.010009766,0.175600007,24250,37,24250,24250,1,24705,24705,0.22171503886973673,Low
FL,INDIVIDUAL,3 years,Financial Debt Relief,Bad Loan,Bad Loan,1,3,556006,8/10/2021,4/16/2021,12/11/2021,1,715998,8/1/2021 12:00:00 AM,1/11/2022,4,B1,0,Verified,56600.0,0.065099999,0.103799999,1,5860.0,1,12000.0,0.065099999,1,0,,0,,389.359985352,0.103799999,12000,52,12000,12000,1,5860,5860,0.11510319955264878,Low
CA,INDIVIDUAL,2 years,Mainfreight,Good Loan,Good Loan,2,0,556014,8/10/2021,8/13/2021,8/13/2021,0,716009,8/1/2021 12:00:00 AM,9/13/2021,2,C4,0,Source Verified,65000.0,0.089900002,0.1435,0,,0,,0.089900002,1,1,16076.0,1,13000.0,446.529998779,0.1435,13000,13,13000,13000,1,16076,16076,0.1660632815148221,Low
NY,INDIVIDUAL,3 years,Daily Racing Form,Good Loan,Good Loan,0,4,556016,8/10/2021,8/13/2021,8/13/2021,0,716000,8/1/2021 12:00:00 AM,9/13/2021,7,A3,0,Not Verified,52000.0,0.180800006,0.071400002,0,,0,,0.180800006,1,1,7352.0,1,6600.0,204.220001221,0.071400002,6600,19,6600,6600,1,7352,7352,0.10002158531702805,Low
CA,INDIVIDUAL,1 year,"Equinix, Inc.",Good Loan,Good Loan,0,4,556021,8/10/2021,5/16/2021,8/13/2021,0,716015,8/1/2021 12:00:00 AM,9/13/2021,0,A3,0,Source Verified,124800.0,0.017000001,0.071400002,0,,0,,0.017000001,1,1,12112.0,1,10875.0,336.489990234,0.071400002,10875,23,10875,10875,1,12112,12112,0.10379920671923121,Low
MO,INDIVIDUAL,1 year,US Bank,Good Loan,Good Loan,2,4,556043,8/10/2021,5/14/2021,8/13/2021,0,716041,8/1/2021 12:00:00 AM,9/13/2021,0,C2,0,Verified,14500.0,0.0298,0.136099994,0,,0,,0.0298,1,1,4405.0,1,3600.0,122.36000061,0.136099994,3600,3,3600,3600,1,4405,4405,0.2045871235389691,Low
SC,INDIVIDUAL,7 years,Fresenius Medical,Good Loan,Good Loan,3,0,556079,8/10/2021,5/16/2021,2/15/2021,0,716082,8/1/2021 12:00:00 AM,3/15/2021,0,D3,1,Verified,72000.0,0.194199994,0.1558,0,,0,,0.194199994,1,1,21962.0,1,15250.0,367.459991455,0.1558,15250,35,15250,15250,1,21962,21962,0.25252608518679875,Medium
OR,INDIVIDUAL,1 year,Urban Airship,Good Loan,Good Loan,1,4,556114,7/10/2021,2/13/2021,2/13/2021,0,716125,7/1/2021 12:00:00 AM,3/13/2021,0,B4,0,Not Verified,68000.0,0.060699999,0.1149,0,,0,,0.060699999,1,1,8854.0,1,7500.0,247.289993286,0.1149,7500,11,7500,7500,1,8854,8854,0.14481611954923373,Low
FL,INDIVIDUAL,< 1 year,Ocean Bank,Good Loan,Good Loan,3,0,556123,8/10/2021,8/15/2021,8/15/2021,0,716135,8/1/2021 12:00:00 AM,9/15/2021,9,D2,1,Verified,129996.0,0.090999998,0.152099997,0,,0,,0.090999998,1,1,14340.0,1,10000.0,239.009994507,0.152099997,10000,21,10000,10000,1,14340,14340,0.250042806136995,Medium
UT,INDIVIDUAL,10+ years,Space Dynamics Laboratory,Good Loan,Good Loan,4,0,556126,8/10/2021,5/13/2021,5/13/2021,0,716138,8/1/2021 12:00:00 AM,6/13/2021,2,E4,1,Source Verified,111549.0,0.138999999,0.175600007,0,,0,,0.138999999,1,1,34697.0,1,25000.0,628.869995117,0.175600007,25000,17,25000,25000,1,34697,34697,0.20668258304414117,Low
CA,INDIVIDUAL,3 years,"Inspiring Champions, Inc.",Good Loan,Good Loan,2,4,556140,8/10/2021,10/14/2021,9/14/2021,0,716154,8/1/2021 12:00:00 AM,10/14/2021,0,C2,1,Verified,72000.0,0.206200004,0.136099994,0,,0,,0.206200004,1,1,20513.0,1,15000.0,346.0,0.136099994,15000,21,15000,15000,1,20513,20513,0.17452540495097532,Low
NJ,INDIVIDUAL,10+ years,FlightSafety International,Bad Loan,Bad Loan,3,4,556159,8/10/2021,12/12/2021,7/12/2021,1,716178,8/1/2021 12:00:00 AM,8/12/2021,9,D5,0,Source Verified,52392.0,0.155100003,0.163200006,1,3341.0,1,4000.0,0.155100003,1,0,,0,,141.270004272,0.163200006,4000,6,4000,4000,1,3341,3341,0.19292126456331632,Low
TX,INDIVIDUAL,1 year,Texas Health Resources,Good Loan,Good Loan,3,4,556169,8/10/2021,11/15/2021,5/15/2021,0,716191,8/1/2021 12:00:00 AM,6/15/2021,2,D5,1,Not Verified,37000.0,0.177699998,0.163200006,0,,0,,0.177699998,1,1,16801.0,1,11500.0,281.619995117,0.163200006,11500,8,11500,11500,1,16801,16801,0.2288226518978229,Low
CA,INDIVIDUAL,10+ years,Fisher Production,Good Loan,Good Loan,3,0,556179,8/10/2021,4/16/2021,5/15/2021,0,716201,8/1/2021 12:00:00 AM,6/15/2021,0,D5,1,Not Verified,157000.0,0.1523,0.163200006,0,,0,,0.1523,1,1,11817.0,1,8000.0,195.910003662,0.163200006,8000,31,8000,8000,1,11817,11817,0.32109511338937613,Medium
NY,INDIVIDUAL,3 years,ICVM Group,Good Loan,Good Loan,1,3,556207,7/10/2021,8/12/2021,8/12/2021,0,716232,7/1/2021 12:00:00 AM,9/12/2021,6,B4,0,Source Verified,50000.0,0.164399996,0.1149,0,,0,,0.164399996,1,1,1745.0,1,1500.0,49.459999084,0.1149,1500,8,1500,1500,1,1745,1745,0.1627133921127138,Low
IL,INDIVIDUAL,5 years,indiana harbor belt railroad,Bad Loan,Bad Loan,3,0,556232,8/10/2021,5/16/2021,3/12/2021,1,716264,8/1/2021 12:00:00 AM,4/12/2021,0,D2,1,Not Verified,85200.0,0.145899996,0.152099997,1,4086.0,1,9000.0,0.145899996,1,0,,0,,215.11000061,0.152099997,9000,22,9000,9000,1,4086,4086,0.31169398757286826,Medium
NY,INDIVIDUAL,6 years,Yonkers Public Schools,Good Loan,Good Loan,0,4,556238,8/10/2021,8/13/2021,8/13/2021,0,716272,8/1/2021 12:00:00 AM,9/13/2021,0,A5,0,Verified,48000.0,0.148800001,0.0788,0,,0,,0.148800001,1,1,19145.0,1,17000.0,531.780029297,0.0788,17000,29,17000,17000,1,19145,19145,0.07893963129288879,Low
NY,INDIVIDUAL,1 year,CREATETHE GROUP,Good Loan,Good Loan,0,4,556249,8/10/2021,12/15/2021,3/13/2021,0,716284,8/1/2021 12:00:00 AM,4/13/2021,0,A5,0,Verified,55000.0,0.120200001,0.0788,0,,0,,0.120200001,1,1,18977.0,1,17000.0,531.780029297,0.0788,17000,27,17000,17000,1,18977,18977,0.07927657454034193,Low
CA,INDIVIDUAL,< 1 year,amb security,Good Loan,Good Loan,3,4,556268,8/10/2021,8/13/2021,7/13/2021,0,716303,8/1/2021 12:00:00 AM,8/13/2021,9,D1,0,Source Verified,26880.0,0.0513,0.148399994,0,,0,,0.0513,1,1,7465.0,1,6000.0,207.529998779,0.148399994,6000,11,6000,6000,1,7465,7465,0.18181938420385002,Low
OH,INDIVIDUAL,1 year,new bremen schools,Good Loan,Good Loan,3,4,556322,8/10/2021,8/15/2021,8/15/2021,0,716375,8/1/2021 12:00:00 AM,9/15/2021,9,D5,1,Source Verified,19200.0,0.241300002,0.163200006,0,,0,,0.241300002,1,1,5877.0,1,4000.0,97.959999084,0.163200006,4000,9,4000,4000,1,5877,5877,0.25103777354330886,Medium
OH,INDIVIDUAL,8 years,mckinley title,Good Loan,Good Loan,1,4,556330,8/10/2021,8/15/2021,8/15/2021,0,716385,8/1/2021 12:00:00 AM,9/15/2021,7,B3,1,Source Verified,26000.0,0.049400002,0.111199997,0,,0,,0.049400002,1,1,5233.0,1,4000.0,87.209999084,0.111199997,4000,9,4000,4000,1,5233,5233,0.18667224328655438,Low
TX,INDIVIDUAL,10+ years,Fort Hancock ISD,Good Loan,Good Loan,1,0,556346,8/10/2021,8/15/2021,8/15/2021,0,716404,8/1/2021 12:00:00 AM,9/15/2021,0,B2,1,Not Verified,48000.0,0.038800001,0.107500002,0,,0,,0.038800001,1,1,12971.0,1,10000.0,216.179992676,0.107500002,10000,25,10000,10000,1,12971,12971,0.21572001417764752,Low
NY,INDIVIDUAL,3 years,First Protocol,Good Loan,Good Loan,0,4,556350,8/10/2021,3/13/2021,3/13/2021,0,716409,8/1/2021 12:00:00 AM,4/13/2021,0,A5,0,Verified,62500.0,0.204099998,0.0788,0,,0,,0.204099998,1,1,9546.0,1,8500.0,265.890014648,0.0788,8500,25,8500,8500,1,9546,9546,0.11120927836670626,Low
PA,INDIVIDUAL,5 years,Datastrip,Good Loan,Good Loan,0,0,556362,8/10/2021,12/14/2021,3/13/2021,0,716429,8/1/2021 12:00:00 AM,4/13/2021,0,A4,0,Source Verified,50000.0,0.232299998,0.075099997,0,,0,,0.232299998,1,1,4469.0,1,4000.0,124.449996948,0.075099997,4000,15,4000,4000,1,4469,4469,0.1631671751519763,Low
TX,INDIVIDUAL,2 years,State of Texas,Good Loan,Good Loan,1,0,556368,8/10/2021,8/13/2021,8/13/2021,0,716435,8/1/2021 12:00:00 AM,9/13/2021,0,B5,0,Source Verified,48000.0,0.2315,0.118600003,0,,0,,0.2315,1,1,11457.0,1,9600.0,318.220001221,0.118600003,9600,25,9600,9600,1,11457,11457,0.1601946270974102,Low
IL,INDIVIDUAL,< 1 year,Design Kitchen,Good Loan,Good Loan,3,0,556372,8/10/2021,5/16/2021,8/13/2021,0,716437,8/1/2021 12:00:00 AM,9/13/2021,0,D3,0,Verified,78000.0,0.129999995,0.1558,0,,0,,0.129999995,1,1,31456.0,1,25000.0,873.760009766,0.1558,25000,38,25000,25000,1,31456,31456,0.13341504197826073,Low
SC,INDIVIDUAL,3 years,Benefitfocus,Bad Loan,Bad Loan,4,4,556374,8/10/2021,5/16/2021,8/11/2021,1,716441,8/1/2021 12:00:00 AM,9/11/2021,0,E1,0,Verified,68250.0,0.150900006,0.164499998,1,10189.0,1,24000.0,0.150900006,1,0,,0,,849.119995117,0.164499998,24000,11,24000,24000,1,10189,10189,0.13762223031740678,Low
CO,INDIVIDUAL,9 years,Credit Acceptance Corporation,Good Loan,Good Loan,0,0,556376,8/10/2021,2/11/2021,2/11/2021,0,716443,8/1/2021 12:00:00 AM,3/11/2021,4,A4,0,Verified,120000.0,0.0254,0.075099997,0,,0,,0.0254,1,1,8248.0,1,8000.0,248.88999939,0.075099997,8000,46,8000,8000,1,8248,8248,0.1297201585548194,Low
KY,INDIVIDUAL,10+ years,Masco Builder Cabinet Group,Good Loan,Good Loan,2,4,556413,8/10/2021,8/13/2021,8/13/2021,0,716492,8/1/2021 12:00:00 AM,9/13/2021,6,C5,0,Source Verified,34000.0,0.0124,0.147200003,0,,0,,0.0124,1,1,2486.0,1,2000.0,69.059997559,0.147200003,2000,12,2000,2000,1,2486,2486,0.18802974983124154,Low
TX,INDIVIDUAL,10+ years,utmb,Good Loan,Good Loan,0,4,556416,8/10/2021,5/16/2021,11/12/2021,0,716495,8/1/2021 12:00:00 AM,12/12/2021,0,A2,0,Source Verified,37000.0,0.236399993,0.067599997,0,,0,,0.236399993,1,1,6600.0,1,6000.0,184.61000061,0.067599997,6000,26,6000,6000,1,6600,6600,0.12253148413466937,Low
GA,INDIVIDUAL,10+ years,Macy's Systems and Technology,Good Loan,Good Loan,0,0,556446,8/10/2021,5/16/2021,2/12/2021,0,716528,8/1/2021 12:00:00 AM,3/12/2021,0,A1,0,Verified,85100.0,0.063500002,0.063900001,0,,0,,0.063500002,1,1,4836.0,1,4500.0,137.699996948,0.063900001,4500,24,4500,4500,1,4836,4836,0.16393180740158605,Low
CA,INDIVIDUAL,10+ years,Pinecrest Insurance Services,Good Loan,Good Loan,3,4,556466,8/10/2021,5/16/2021,9/13/2021,0,716551,8/1/2021 12:00:00 AM,10/13/2021,0,D4,1,Source Verified,58000.0,0.221599996,0.159500003,0,,0,,0.221599996,1,1,22041.0,1,16000.0,388.670013428,0.159500003,16000,18,16000,16000,1,22041,22041,0.2031225665732117,Low
NJ,INDIVIDUAL,4 years,,Good Loan,Good Loan,0,4,556468,8/10/2021,9/12/2021,8/12/2021,0,716553,8/1/2021 12:00:00 AM,9/12/2021,0,A5,0,Not Verified,34000.0,0.080499999,0.0788,0,,0,,0.080499999,1,1,8329.0,1,7500.0,234.61000061,0.0788,7500,14,7500,7500,1,8329,8329,0.11785614296791047,Low
NV,INDIVIDUAL,6 years,Las Vegas Metro Police,Good Loan,Good Loan,1,0,556502,8/10/2021,7/13/2021,7/13/2021,0,716590,8/1/2021 12:00:00 AM,8/13/2021,1,B5,0,Source Verified,99600.0,0.0207,0.118600003,0,,0,,0.0207,1,1,5965.0,1,5000.0,165.740005493,0.118600003,5000,17,5000,5000,1,5965,5965,0.19107891694827994,Low
MA,INDIVIDUAL,5 years,Arlington Public Schools,Good Loan,Good Loan,2,4,556565,8/10/2021,3/16/2021,8/13/2021,0,716666,8/1/2021 12:00:00 AM,9/13/2021,0,C1,0,Verified,42000.0,0.216299996,0.132300004,0,,0,,0.216299996,1,1,2434.0,1,2000.0,67.61000061,0.132300004,2000,29,2000,2000,1,2434,2434,0.2116926618649218,Low
CA,INDIVIDUAL,4 years,,Good Loan,Good Loan,0,4,556567,8/10/2021,12/15/2021,1/13/2021,0,716668,8/1/2021 12:00:00 AM,2/13/2021,0,A5,0,Source Verified,45000.0,0.075499997,0.0788,0,,0,,0.075499997,1,1,9683.0,1,8700.0,272.149993896,0.0788,8700,12,8700,8700,1,9683,9683,0.11236933036667125,Low
MA,INDIVIDUAL,4 years,Brown Brothers Harriman,Good Loan,Good Loan,0,4,556570,8/10/2021,5/16/2021,8/13/2021,0,716671,8/1/2021 12:00:00 AM,9/13/2021,8,A4,0,Verified,45000.0,0.050099999,0.075099997,0,,0,,0.050099999,1,1,11200.0,1,10000.0,311.109985352,0.075099997,10000,19,10000,10000,1,11200,11200,0.08618903638531701,Low
NV,INDIVIDUAL,10+ years,,Good Loan,Good Loan,1,0,556631,8/10/2021,8/13/2021,8/13/2021,0,418792,8/1/2021 12:00:00 AM,9/13/2021,7,B5,0,Verified,172000.0,0.072300002,0.118600003,0,,0,,0.072300002,1,1,14321.0,1,12000.0,397.769989014,0.118600003,12000,26,12000,12000,1,14321,14321,0.12455361549711319,Low
AK,INDIVIDUAL,3 years,Hope Community Resources,Good Loan,Good Loan,1,4,556644,8/10/2021,4/13/2021,5/12/2021,0,716758,8/1/2021 12:00:00 AM,6/12/2021,9,B4,0,Not Verified,35364.0,0.151999995,0.1149,0,,0,,0.151999995,1,1,10944.0,1,10000.0,329.720001221,0.1149,10000,16,10000,10000,1,10944,10944,0.10210778350974387,Low
MI,INDIVIDUAL,10+ years,,Good Loan,Good Loan,4,0,556649,8/10/2021,8/15/2021,8/15/2021,0,716763,8/1/2021 12:00:00 AM,9/15/2021,0,E3,1,Verified,100100.0,0.173600003,0.171900004,0,,0,,0.173600003,1,1,37432.0,1,25000.0,623.880004883,0.171900004,25000,35,25000,25000,1,37432,37432,0.21578604293758083,Low
MN,INDIVIDUAL,5 years,Comcast Spotlight,Good Loan,Good Loan,3,4,556720,8/10/2021,5/16/2021,5/13/2021,0,716854,8/1/2021 12:00:00 AM,6/13/2021,0,D4,0,Not Verified,44000.0,0.239700004,0.159500003,0,,0,,0.239700004,1,1,12576.0,1,10000.0,351.329986572,0.159500003,10000,18,10000,10000,1,12576,12576,0.19024823311806024,Low
AR,INDIVIDUAL,2 years,Ulta,Bad Loan,Bad Loan,1,0,556727,8/10/2021,5/16/2021,8/13/2021,1,716861,8/1/2021 12:00:00 AM,9/13/2021,0,B2,1,Verified,47000.0,0.220100001,0.107500002,1,14007.0,1,18000.0,0.220100001,1,0,,0,,389.130004883,0.107500002,18000,60,18000,18000,1,14007,14007,0.15647976689894355,Low
FL,INDIVIDUAL,3 years,doctors hospital,Good Loan,Good Loan,1,4,556731,8/10/2021,5/16/2021,2/13/2021,0,716866,8/1/2021 12:00:00 AM,3/13/2021,12,B3,0,Source Verified,73000.0,0.112099998,0.111199997,0,,0,,0.112099998,1,1,4698.0,1,4000.0,131.190002441,0.111199997,4000,23,4000,4000,1,4698,4698,0.1209328573251569,Low
CA,INDIVIDUAL,3 years,Manhattan Beach Unified School District,Good Loan,Good Loan,3,4,556763,8/10/2021,2/13/2021,2/13/2021,0,716902,8/1/2021 12:00:00 AM,3/13/2021,0,D2,0,Verified,93600.0,0.230900005,0.152099997,0,,0,,0.230900005,1,1,30255.0,1,25000.0,869.210021973,0.152099997,25000,23,25000,25000,1,30255,30255,0.10623393034061152,Low
MD,INDIVIDUAL,10+ years,Bank of America,Good Loan,Good Loan,0,0,556801,8/10/2021,9/15/2021,1/11/2021,0,716944,8/1/2021 12:00:00 AM,2/11/2021,0,A5,0,Verified,42000.0,0.073399998,0.0788,0,,0,,0.073399998,1,1,6600.0,1,6400.0,200.199996948,0.0788,6400,22,6400,6400,1,6600,6600,0.15201638123127667,Low
VA,INDIVIDUAL,< 1 year,"Mobile Posse, Inc.",Good Loan,Good Loan,1,0,556806,8/10/2021,5/16/2021,8/11/2021,0,716949,8/1/2021 12:00:00 AM,9/11/2021,0,B4,0,Verified,85000.0,0.113499999,0.1149,0,,0,,0.113499999,1,1,8645.0,1,8000.0,263.779998779,0.1149,8000,15,8000,8000,1,8645,8645,0.17301162034970377,Low
AL,INDIVIDUAL,4 years,Mcwane Science Center,Good Loan,Good Loan,3,0,556822,8/10/2021,4/15/2021,8/13/2021,0,716968,8/1/2021 12:00:00 AM,9/13/2021,0,D2,0,Not Verified,27996.0,0.243499994,0.152099997,0,,0,,0.243499994,1,1,4068.0,1,3250.0,113.0,0.152099997,3250,16,3250,3250,1,4068,4068,0.28946839693820703,Medium
FL,INDIVIDUAL,4 years,SAV-A-LOT PHARMACY,Good Loan,Good Loan,2,4,556844,8/10/2021,4/15/2021,10/12/2021,0,716994,8/1/2021 12:00:00 AM,11/12/2021,0,C1,0,Verified,148716.0,0.035700001,0.132300004,0,,0,,0.035700001,1,1,28943.0,1,24250.0,819.770019531,0.132300004,24250,13,24250,24250,1,28943,28943,0.09116783422618477,Low
MN,INDIVIDUAL,6 years,Cambria,Good Loan,Good Loan,2,3,556851,8/10/2021,5/16/2021,8/13/2021,0,717000,8/1/2021 12:00:00 AM,9/13/2021,9,C2,0,Verified,36960.0,0.190899998,0.136099994,0,,0,,0.190899998,1,1,18355.0,1,15000.0,509.829986572,0.136099994,15000,25,15000,15000,1,18355,18355,0.10791631365680103,Low
TX,INDIVIDUAL,4 years,City of Austin,Good Loan,Good Loan,2,0,556873,8/10/2021,5/16/2021,1/13/2021,0,717023,8/1/2021 12:00:00 AM,2/13/2021,0,C4,0,Verified,66000.0,0.228400007,0.1435,0,,0,,0.228400007,1,1,18231.0,1,15000.0,515.219970703,0.1435,15000,23,15000,15000,1,18231,18231,0.15876578176913322,Low
